Flow Duration,Flow Bytes/s,Flow Packets/s,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,Average Packet Size,Fwd Packet Length Mean,Bwd Packet Length Mean,Fwd Packets/s,Bwd Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Down/Up Ratio,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes
5116451.978683472,21.49927341413344,0.3908958802569716,2,0,110,0,55,55,55.0,0.0,0.0,55.0,55.0,0,0.3908958802569716,0.0,5.116451978683472,0.0,5.116451978683472,5.116451978683472,0.0,2,110,0,0
5117655.038833618,25.793063228834697,0.3908039883156772,2,0,132,0,66,66,66.0,0.0,0.0,66.0,66.0,0,0.3908039883156772,0.0,5.117655038833618,0.0,5.117655038833618,5.117655038833618,0.0,2,132,0,0
45056135.89286804,115.23402744401444,0.5326688479692501,24,0,5192,0,54,817,216.33333333333331,260.0275092284575,67614.30555555555,216.33333333333331,216.33333333333331,0,0.5326688479692501,0.0,1.9589624301246973,8.920114878845254,43.78485798835754,5.197525024414063e-05,0.0,24,5192,0,0
45076613.90304565,331.7463026873368,0.6433491225045318,29,0,14954,0,54,1506,515.6551724137931,536.971217096864,288338.0879904875,515.6551724137931,515.6551724137931,0,0.6433491225045318,0.0,1.6098790679659165,8.124929958133043,43.81288695335388,0.0,0.0,29,14954,0,0
49626986.02676392,110.92755052727048,0.9873660264915992,49,0,5505,0,54,571,112.3469387755102,109.86086767239254,12069.410245730944,112.3469387755102,112.3469387755102,0,0.9873660264915992,0.0,1.0338955422242482,6.432620694210683,45.00581884384155,8.392333984375e-05,0.0,49,5505,0,0
49643218.99414063,6225.0999484234735,4.653203492450095,231,0,309034,0,54,1506,1337.809523809524,442.3864621579632,195705.78190063892,1337.809523809524,1337.809523809524,0,4.653203492450095,0.0,0.2158400825832201,2.970062751661417,45.03048491477966,0.0,0.0,231,309034,0,0
16506964.921951294,6.6032732555849565,0.1211609771666964,2,0,109,0,54,55,54.5,0.5,0.25,54.5,54.5,0,0.1211609771666964,0.0,16.506964921951294,0.0,16.506964921951294,16.506964921951294,0.0,2,109,0,0
16580066.919326782,11.58017038979454,0.1206267748936931,2,0,192,0,66,126,96.0,30.0,900.0,96.0,96.0,0,0.1206267748936931,0.0,16.580066919326782,0.0,16.580066919326782,16.580066919326782,0.0,2,192,0,0
8197278.022766113,190.55105800509548,0.3659751434156763,3,0,1562,0,54,1454,520.6666666666666,659.9663291074443,435555.5555555555,520.6666666666666,520.6666666666666,0,0.3659751434156763,0.0,4.098639011383057,4.089164972305298,8.187803983688354,0.0094740390777587,0.0,3,1562,0,0
55470891.95251465,3.4252198461608976,0.0540824186235931,3,0,190,0,54,82,63.333333333333336,13.199326582148888,174.2222222222222,63.333333333333336,63.333333333333336,0,0.0540824186235931,0.0,27.735445976257324,27.720157861709595,55.45560383796692,0.0152881145477294,0.0,3,190,0,0
55503671.169281006,18.82758343700992,0.0900841312775594,5,0,1045,0,54,251,209.0,77.51902992169084,6009.2,209.0,209.0,0,0.0900841312775594,0.0,13.875917792320251,24.021855528510702,55.48299098014832,0.0,0.0,5,1045,0,0
56080614.08996582,2.425080434779577,0.0356629475702879,2,0,136,0,54,82,68.0,14.0,196.0,68.0,68.0,0,0.0356629475702879,0.0,56.08061408996582,0.0,56.08061408996582,56.08061408996582,0.0,2,136,0,0
56129421.23413086,15.909659860468857,0.0534479054663007,3,0,893,0,54,592,297.6666666666667,222.54038335147672,49524.22222222222,297.6666666666667,297.6666666666667,0,0.0534479054663007,0.0,28.06471061706543,28.05163550376892,56.11634612083435,0.0130751132965087,0.0,3,893,0,0
125435019.9699402,0.7334474855749797,0.0159445105559778,2,0,92,0,46,46,46.0,0.0,0.0,46.0,46.0,0,0.0159445105559778,0.0,125.4350199699402,0.0,125.4350199699402,125.4350199699402,0.0,2,92,0,0
117499620.91445924,0.7829812495052798,0.0170213315109843,2,0,92,0,46,46,46.0,0.0,0.0,46.0,46.0,0,0.0170213315109843,0.0,117.49962091445924,0.0,117.49962091445924,117.49962091445924,0.0,2,92,0,0
39841062.06893921,3.990857465718997,0.0501994649775974,2,0,159,0,66,93,79.5,13.5,182.25,79.5,79.5,0,0.0501994649775974,0.0,39.84106206893921,0.0,39.84106206893921,39.84106206893921,0.0,2,159,0,0
20007240.056991577,6.597611645783812,0.0999638128149062,2,0,132,0,54,78,66.0,12.0,144.0,66.0,66.0,0,0.0999638128149062,0.0,20.007240056991577,0.0,20.007240056991577,20.007240056991577,0.0,2,132,0,0
20014726.161956787,8.193966715953618,0.099926423365288,2,0,164,0,82,82,82.0,0.0,0.0,82.0,82.0,0,0.099926423365288,0.0,20.014726161956787,0.0,20.014726161956787,20.014726161956787,0.0,2,164,0,0
123491180.89675903,0.7449924709758322,0.0161954884994746,2,0,92,0,46,46,46.0,0.0,0.0,46.0,46.0,0,0.0161954884994746,0.0,123.49118089675903,0.0,123.49118089675903,123.49118089675903,0.0,2,92,0,0
60765104.05540466,6.64855275540447,0.1151976962570081,7,0,404,0,54,78,57.71428571428572,8.293100156399996,68.77551020408163,57.71428571428572,57.71428571428572,0,0.1151976962570081,0.0,10.127517342567444,22.320413877760707,60.03409004211426,0.0006699562072753,0.0,7,404,0,0
60758430.00411987,5.036338167053541,0.0822931073047964,5,0,306,0,54,66,61.2,5.878775382679627,34.559999999999995,61.2,61.2,0,0.0822931073047964,0.0,15.189607501029968,25.881851106467,60.01520800590515,0.0,0.0,5,306,0,0
39789113.998413086,3.9960678693760654,0.0502650046462398,2,0,159,0,66,93,79.5,13.5,182.25,79.5,79.5,0,0.0502650046462398,0.0,39.789113998413086,0.0,39.789113998413086,39.789113998413086,0.0,2,159,0,0
39816811.084747314,2.737537161577332,0.0502300396619693,2,0,109,0,54,55,54.5,0.5,0.25,54.5,54.5,0,0.0502300396619693,0.0,39.816811084747314,0.0,39.816811084747314,39.816811084747314,0.0,2,109,0,0
37107233.04748535,2.9643816303747386,0.0538978478249952,2,0,110,0,55,55,55.0,0.0,0.0,55.0,55.0,0,0.0538978478249952,0.0,37.10723304748535,0.0,37.10723304748535,37.10723304748535,0.0,2,110,0,0
37106936.93161011,3.5572863436096176,0.053898277933479,2,0,132,0,66,66,66.0,0.0,0.0,66.0,66.0,0,0.053898277933479,0.0,37.10693693161011,0.0,37.10693693161011,37.10693693161011,0.0,2,132,0,0
45149879.932403564,2.4363298454987525,0.0442969062817955,2,0,110,0,55,55,55.0,0.0,0.0,55.0,55.0,0,0.0442969062817955,0.0,45.149879932403564,0.0,45.149879932403564,45.149879932403564,0.0,2,110,0,0
45188684.940338135,2.9210852268499825,0.0442588670734845,2,0,132,0,66,66,66.0,0.0,0.0,66.0,66.0,0,0.0442588670734845,0.0,45.188684940338135,0.0,45.188684940338135,45.188684940338135,0.0,2,132,0,0
6455230.951309204,17.66009626299727,0.3098262502280223,2,0,114,0,54,60,57.0,3.0,9.0,57.0,57.0,0,0.3098262502280223,0.0,6.455230951309204,0.0,6.455230951309204,6.455230951309204,0.0,2,114,0,0
6455231.9049835205,16.730615040587875,0.309826204455331,2,0,108,0,54,54,54.0,0.0,0.0,54.0,54.0,0,0.309826204455331,0.0,6.4552319049835205,0.0,6.4552319049835205,6.4552319049835205,0.0,2,108,0,0
127505703.92608644,0.7215363483137298,0.0156855727894289,2,0,92,0,46,46,46.0,0.0,0.0,46.0,46.0,0,0.0156855727894289,0.0,127.50570392608644,0.0,127.50570392608644,127.50570392608644,0.0,2,92,0,0
10099491.834640505,59.01287012835285,0.4950744138284634,5,0,596,0,54,155,119.2,42.77101822496163,1829.36,119.2,119.2,0,0.4950744138284634,0.0,2.5248729586601257,4.293249458407936,9.960664987564089,0.0004220008850097,0.0,5,596,0,0
10125706.1958313,76.9329057089085,0.691309807397124,7,0,779,0,54,222,111.28571428571428,68.0309053418566,4628.204081632653,111.28571428571428,111.28571428571428,0,0.691309807397124,0.0,1.6876176993052163,3.7075942110056617,9.97760820388794,0.0,0.0,7,779,0,0
59389702.0816803,123.37155673761376,0.2694069752697994,16,0,7327,0,77,1292,457.9375,536.5165967551703,287850.05859375,457.9375,457.9375,0,0.2694069752697994,0.0,3.95931347211202,14.567569271574854,58.46302509307861,7.390975952148438e-05,0.0,16,7327,0,0
59407526.96990967,149.86316472169312,0.3534905603903803,21,0,8903,0,65,1274,423.95238095238096,496.3047715908592,246318.4263038549,423.95238095238096,423.95238095238096,0,0.3534905603903803,0.0,2.9703763484954835,12.738529623179224,58.49297094345093,0.0,0.0,21,8903,0,0
10042937.04032898,16.329884309881905,0.2987173959124738,3,0,164,0,54,55,54.66666666666666,0.4714045207910317,0.2222222222222222,54.66666666666666,54.66666666666666,0,0.2987173959124738,0.0,5.02146852016449,4.98567259311676,10.00714111328125,0.0357959270477294,0.0,3,164,0,0
133498926.87797546,0.6891441163725046,0.0149813938341848,2,0,92,0,46,46,46.0,0.0,0.0,46.0,46.0,0,0.0149813938341848,0.0,133.49892687797546,0.0,133.49892687797546,133.49892687797546,0.0,2,92,0,0
10038473.12927246,18.52871423818618,0.2988502296481641,3,0,186,0,54,66,62.0,5.656854249492381,32.0,62.0,62.0,0,0.2988502296481641,0.0,5.019236564636231,5.015248537063599,10.034485101699827,0.0039880275726318,0.0,3,186,0,0
5986711.025238037,51.28024364392858,0.6681464969892974,4,0,307,0,54,93,76.75,14.236836024903848,202.6875,76.75,76.75,0,0.6681464969892974,0.0,1.9955703417460124,2.816544481599523,5.978763103485107,0.0,0.0,4,307,0,0
5987065.076828003,27.058332909557908,0.5010802390658872,3,0,162,0,54,54,54.0,0.0,0.0,54.0,54.0,0,0.5010802390658872,0.0,2.993532538414001,2.9930816888809204,5.986614227294922,0.000450849533081,0.0,3,162,0,0
7064534.902572632,27.17800996780141,0.4246564057468971,3,0,192,0,54,84,64.0,14.142135623730953,200.0,64.0,64.0,0,0.4246564057468971,0.0,3.532267451286316,3.5322345495224,7.064502000808716,3.2901763916015625e-05,0.0,3,192,0,0
7073030.948638916,810.8263687300283,0.7069105219965374,5,0,5735,0,60,1502,1147.0,548.5770684233894,300936.8,1147.0,1147.0,0,0.7069105219965374,0.0,1.768257737159729,3.062712241637424,7.073030948638916,0.0,0.0,5,5735,0,0
25326314.92614746,109.21446756331372,0.2369077387490536,6,0,2766,0,54,1454,461.0,577.783985009392,333834.3333333333,461.0,461.0,0,0.2369077387490536,0.0,5.065262985229492,10.044582103275925,25.15405583381653,0.0001459121704101,0.0,6,2766,0,0
25341898.91815185,97.03298114880694,0.2367620524167717,6,0,2459,0,54,1445,409.8333333333333,536.7669937277772,288118.8055555556,409.8333333333333,409.8333333333333,0,0.2367620524167717,0.0,5.0683797836303714,10.055121610539215,25.1782910823822,0.0,0.0,6,2459,0,0
5506579.160690308,54.48028462781453,0.9080047437969088,5,0,300,0,54,84,60.0,12.0,144.0,60.0,60.0,0,0.9080047437969088,0.0,1.376644790172577,2.182539042863836,5.148427963256836,3.218650817871094e-05,0.0,5,300,0,0
5518468.141555786,891.370553171884,1.2684679553167693,7,0,4919,0,54,1009,702.7142857142857,370.29629614509446,137119.3469387755,702.7142857142857,702.7142857142857,0,1.2684679553167693,0.0,0.9197446902592976,1.9195233562335428,5.204567909240723,0.0,0.0,7,4919,0,0
19978306.05506897,6.607166775609009,0.1001085875092274,2,0,132,0,54,78,66.0,12.0,144.0,66.0,66.0,0,0.1001085875092274,0.0,19.97830605506897,0.0,19.97830605506897,19.97830605506897,0.0,2,132,0,0
64004819.86999512,1.68737292315433,0.0312476467250801,2,0,108,0,54,54,54.0,0.0,0.0,54.0,54.0,0,0.0312476467250801,0.0,64.00481986999512,0.0,64.00481986999512,64.00481986999512,0.0,2,108,0,0
64086844.92111206,15.603826358294809,0.0312076527165896,2,0,1000,0,66,934,500.0,434.0,188356.0,500.0,500.0,0,0.0312076527165896,0.0,64.08684492111206,0.0,64.08684492111206,64.08684492111206,0.0,2,1000,0,0
60017673.9692688,1.8327934544135107,0.0333235173529729,2,0,110,0,55,55,55.0,0.0,0.0,55.0,55.0,0,0.0333235173529729,0.0,60.0176739692688,0.0,60.0176739692688,60.0176739692688,0.0,2,110,0,0
60035460.94894409,2.198700533210808,0.033313644442588,2,0,132,0,66,66,66.0,0.0,0.0,66.0,66.0,0,0.033313644442588,0.0,60.03546094894409,0.0,60.03546094894409,60.03546094894409,0.0,2,132,0,0
26073580.026626587,4.218829937724967,0.0767059988677266,2,0,110,0,55,55,55.0,0.0,0.0,55.0,55.0,0,0.0767059988677266,0.0,26.073580026626587,0.0,26.073580026626587,26.073580026626587,0.0,2,110,0,0
26073496.103286743,5.062612220359681,0.0767062457630254,2,0,132,0,66,66,66.0,0.0,0.0,66.0,66.0,0,0.0767062457630254,0.0,26.073496103286743,0.0,26.073496103286743,26.073496103286743,0.0,2,132,0,0
51758403.06282044,819.4997814851179,0.7341803021603753,38,0,42416,0,54,1454,1116.2105263157894,574.9440319624134,330560.63988919667,1116.2105263157894,1116.2105263157894,0,0.7341803021603753,0.0,1.3988757584546063,8.371893686951548,51.63017106056213,0.0,0.0,38,42416,0,0
51758553.02810669,128.01748913656556,0.3864095657608377,20,0,6626,0,54,1506,331.3,541.6729732966193,293409.61,331.3,331.3,0,0.3864095657608377,0.0,2.724134369900352,11.529273924666589,51.63867807388306,0.0,0.0,20,6626,0,0
8185015.916824341,13.439191947555589,0.2443489445010107,2,0,110,0,55,55,55.0,0.0,0.0,55.0,55.0,0,0.2443489445010107,0.0,8.18501591682434,0.0,8.18501591682434,8.18501591682434,0.0,2,110,0,0
8170763.01574707,16.15516197760277,0.2447751814788298,2,0,132,0,66,66,66.0,0.0,0.0,66.0,66.0,0,0.2447751814788298,0.0,8.17076301574707,0.0,8.17076301574707,8.17076301574707,0.0,2,132,0,0
60143302.91748047,1.8289650661674723,0.033253910293954,2,0,110,0,55,55,55.0,0.0,0.0,55.0,55.0,0,0.033253910293954,0.0,60.14330291748047,0.0,60.14330291748047,60.14330291748047,0.0,2,110,0,0
60159461.02142334,2.194168593913991,0.0332449786956665,2,0,132,0,66,66,66.0,0.0,0.0,66.0,66.0,0,0.0332449786956665,0.0,60.15946102142334,0.0,60.15946102142334,60.15946102142334,0.0,2,132,0,0
10026508.808135986,10.970917405542073,0.1994712255553104,2,0,110,0,55,55,55.0,0.0,0.0,55.0,55.0,0,0.1994712255553104,0.0,10.026508808135986,0.0,10.026508808135986,10.026508808135986,0.0,2,110,0,0
10026916.980743408,13.164564965831936,0.1994631055429081,2,0,132,0,66,66,66.0,0.0,0.0,66.0,66.0,0,0.1994631055429081,0.0,10.026916980743408,0.0,10.026916980743408,10.026916980743408,0.0,2,132,0,0
60040174.96109009,1.8321065864862505,0.0333110288452045,2,0,110,0,55,55,55.0,0.0,0.0,55.0,55.0,0,0.0333110288452045,0.0,60.04017496109009,0.0,60.04017496109009,60.04017496109009,0.0,2,110,0,0
60039686.91825867,2.1985457748923984,0.0333112996195818,2,0,132,0,66,66,66.0,0.0,0.0,66.0,66.0,0,0.0333112996195818,0.0,60.03968691825867,0.0,60.03968691825867,60.03968691825867,0.0,2,132,0,0
5111974.000930786,57.5120295890528,0.7824765930483374,4,0,294,0,54,93,73.5,19.5,380.25,73.5,73.5,0,0.7824765930483374,0.0,1.7039913336435957,2.403508105894237,5.103061199188232,0.0,0.0,4,294,0,0
5111945.867538452,31.690476424784134,0.5868606745330396,3,0,162,0,54,54,54.0,0.0,0.0,54.0,54.0,0,0.5868606745330396,0.0,2.555972933769226,2.5554388761520386,5.111411809921265,0.0005340576171875,0.0,3,162,0,0
36259348.86932373,3.0337003677708787,0.055158188504925,2,0,110,0,55,55,55.0,0.0,0.0,55.0,55.0,0,0.055158188504925,0.0,36.25934886932373,0.0,36.25934886932373,36.25934886932373,0.0,2,110,0,0
36238596.91619873,3.642525131567545,0.0551897747207203,2,0,132,0,66,66,66.0,0.0,0.0,66.0,66.0,0,0.0551897747207203,0.0,36.23859691619873,0.0,36.23859691619873,36.23859691619873,0.0,2,132,0,0
36306395.053863525,3.029769268934741,0.0550867139806316,2,0,110,0,55,55,55.0,0.0,0.0,55.0,55.0,0,0.0550867139806316,0.0,36.306395053863525,0.0,36.306395053863525,36.306395053863525,0.0,2,110,0,0
36286523.10371399,3.637714189996053,0.0551168816666068,2,0,132,0,66,66,66.0,0.0,0.0,66.0,66.0,0,0.0551168816666068,0.0,36.28652310371399,0.0,36.28652310371399,36.28652310371399,0.0,2,132,0,0
5345107.078552246,20.20539503003791,0.374173982037739,2,0,108,0,54,54,54.0,0.0,0.0,54.0,54.0,0,0.374173982037739,0.0,5.345107078552246,0.0,5.345107078552246,5.345107078552246,0.0,2,108,0,0
5345126.152038574,20.20532292934002,0.37417264683963,2,0,108,0,54,54,54.0,0.0,0.0,54.0,54.0,0,0.37417264683963,0.0,5.345126152038574,0.0,5.345126152038574,5.345126152038574,0.0,2,108,0,0
31829617.97714233,3.770073523539462,0.0628345587256577,2,0,120,0,54,66,60.0,6.0,36.0,60.0,60.0,0,0.0628345587256577,0.0,31.82961797714233,0.0,31.82961797714233,31.82961797714233,0.0,2,120,0,0
45013171.91123962,3.6655937138880033,0.0666471584343273,3,0,165,0,55,55,55.0,0.0,0.0,55.0,55.0,0,0.0666471584343273,0.0,22.50658595561981,21.303906083106995,43.81049203872681,1.2026798725128174,0.0,3,165,0,0
45022808.07495117,4.397771006872381,0.0666328940435209,3,0,198,0,66,66,66.0,0.0,0.0,66.0,66.0,0,0.0666328940435209,0.0,22.511404037475582,21.31459188461304,43.82599592208862,1.1968121528625488,0.0,3,198,0,0
20028680.086135864,6.5905491241718055,0.099856804911694,2,0,132,0,54,78,66.0,12.0,144.0,66.0,66.0,0,0.099856804911694,0.0,20.028680086135864,0.0,20.028680086135864,20.028680086135864,0.0,2,132,0,0
20038434.02862549,8.184272272260458,0.0998081984422007,2,0,164,0,82,82,82.0,0.0,0.0,82.0,82.0,0,0.0998081984422007,0.0,20.03843402862549,0.0,20.03843402862549,20.03843402862549,0.0,2,164,0,0
45038790.9412384,2.4423390970578174,0.0444061654010512,2,0,110,0,55,55,55.0,0.0,0.0,55.0,55.0,0,0.0444061654010512,0.0,45.0387909412384,0.0,45.0387909412384,45.0387909412384,0.0,2,110,0,0
45038284.06333923,2.930839900879946,0.0444066651648476,2,0,132,0,66,66,66.0,0.0,0.0,66.0,66.0,0,0.0444066651648476,0.0,45.03828406333923,0.0,45.03828406333923,45.03828406333923,0.0,2,132,0,0
60159079.79011536,80.73594238717139,0.1163581627980645,7,0,4857,0,54,1454,693.8571428571429,587.1228707060579,344713.2653061224,693.8571428571429,693.8571428571429,0,0.1163581627980645,0.0,10.02651329835256,22.36837786336656,60.043680906295776,0.0,0.0,7,4857,0,0
60174499.03488159,93.22886089584276,0.1828016880310642,11,0,5610,0,54,1506,510.0,598.8079066703355,358570.9090909091,510.0,510.0,0,0.1828016880310642,0.0,6.017449903488159,18.02061318197284,60.07926917076111,0.0,0.0,11,5610,0,0
10020391.941070557,10.977614513175205,0.19959299114864,2,0,110,0,55,55,55.0,0.0,0.0,55.0,55.0,0,0.19959299114864,0.0,10.020391941070557,0.0,10.020391941070557,10.020391941070557,0.0,2,110,0,0
10034193.03894043,11.95910817484846,0.1993184695808076,2,0,120,0,54,66,60.0,6.0,36.0,60.0,60.0,0,0.1993184695808076,0.0,10.03419303894043,0.0,10.03419303894043,10.03419303894043,0.0,2,120,0,0
5924012.184143066,263.33504245242545,0.3376090287851608,2,0,1560,0,54,1506,780.0,726.0,527076.0,780.0,780.0,0,0.3376090287851608,0.0,5.924012184143066,0.0,5.924012184143066,5.924012184143066,0.0,2,1560,0,0
5950073.003768921,23.192992743549105,0.3361303296166537,2,0,138,0,54,84,69.0,15.0,225.0,69.0,69.0,0,0.3361303296166537,0.0,5.950073003768921,0.0,5.950073003768921,5.950073003768921,0.0,2,138,0,0
54904137.134552,2.4770446654449496,0.0364271274330139,2,0,136,0,54,82,68.0,14.0,196.0,68.0,68.0,0,0.0364271274330139,0.0,54.904137134552,0.0,54.904137134552,54.904137134552,0.0,2,136,0,0
54966578.00674439,2.401459301028411,0.0363857469852789,2,0,132,0,54,78,66.0,12.0,144.0,66.0,66.0,0,0.0363857469852789,0.0,54.96657800674439,0.0,54.96657800674439,54.96657800674439,0.0,2,132,0,0
54975032.09114075,2.473850306708897,0.0363801515692484,2,0,136,0,54,82,68.0,14.0,196.0,68.0,68.0,0,0.0363801515692484,0.0,54.97503209114075,0.0,54.97503209114075,54.97503209114075,0.0,2,136,0,0
55047385.931015015,2.3979340302448047,0.0363323337915879,2,0,132,0,54,78,66.0,12.0,144.0,66.0,66.0,0,0.0363323337915879,0.0,55.047385931015015,0.0,55.047385931015015,55.047385931015015,0.0,2,132,0,0
161337199.92637634,1.5743424338336651,0.024792794233601,4,0,254,0,54,92,63.5,16.454482671904334,270.75,63.5,63.5,0,0.024792794233601,0.0,53.77906664212545,75.01638395725661,159.86675786972046,0.2472450733184814,0.0,4,254,0,0
161365701.91383362,5.242749791103371,0.0247884150879592,4,0,846,0,54,538,211.5,197.7036924288467,39086.75,211.5,211.5,0,0.0247884150879592,0.0,53.788567304611206,75.02986513098637,159.8951871395111,0.2254409790039062,0.0,4,846,0,0
8138927.221298218,313.8005698486414,0.3685989465724056,3,0,2554,0,54,1454,851.3333333333334,587.8896343891618,345614.22222222225,851.3333333333334,851.3333333333334,0,0.3685989465724056,0.0,4.069463610649109,3.946410536766052,8.015874147415161,0.1230530738830566,0.0,3,2554,0,0
